23:47:55  [main] 	most application stuff but whenever you do something with services
23:47:55  [main] 	there will be a security dialogue or things will break! So think 
23:47:55  [main] 	about running this application with administrator rights!
23:47:55  [main] 	XAMPP Installation Directory: "c:\users\jorou\downloads\teraonlineserver_shock_1732\web\"
23:47:55  [main] 	Checking for prerequisites
23:47:55  [main] 	All prerequisites found
23:47:55  [main] 	Initializing Modules
23:47:55  [main] 	The FileZilla module is disabled
23:47:55  [main] 	The Mercury module is disabled
23:47:55  [main] 	Starting Check-Timer
23:47:55  [main] 	Control Panel Ready
23:47:56  [Apache] 	Attempting to start Apache app...
23:47:57  [Apache] 	Status change detected: running
23:47:57  [mysql] 	Attempting to start MySQL app...
23:47:57  [mysql] 	Status change detected: running
23:50:19  [main] 	Deinitializing Modules
23:50:19  [main] 	Deinitializing Control Panel

14:04:54  [main] 	Initializing Control Panel
14:04:54  [main] 	Windows Version:  Enterprise  64-bit
14:04:54  [main] 	XAMPP Version: 7.3.9
14:04:54  [main] 	Control Panel Version: 3.2.4  [ Compiled: Jun 5th 2019 ]
14:04:54  [main] 	You are not running with administrator rights! This will work for
14:04:54  [main] 	most application stuff but whenever you do something with services
14:04:54  [main] 	there will be a security dialogue or things will break! So think 
14:04:54  [main] 	about running this application with administrator rights!
14:04:54  [main] 	XAMPP Installation Directory: "c:\users\jorou\downloads\teraonlineserver_shock_1732\web\"
14:04:54  [main] 	Checking for prerequisites
14:04:54  [main] 	All prerequisites found
14:04:54  [main] 	Initializing Modules
14:04:54  [main] 	The FileZilla module is disabled
14:04:54  [main] 	The Mercury module is disabled
14:04:54  [main] 	Starting Check-Timer
14:04:54  [main] 	Control Panel Ready
14:04:56  [Apache] 	Attempting to start Apache app...
14:04:56  [Apache] 	Status change detected: running
14:04:57  [mysql] 	Attempting to start MySQL app...
14:04:57  [mysql] 	Status change detected: running
14:38:57  [Apache] 	Attempting to stop Apache (PID: 10284)
14:38:57  [Apache] 	Attempting to stop Apache (PID: 11120)
14:38:58  [Apache] 	Status change detected: stopped
14:38:58  [mysql] 	Attempting to stop MySQL app...
14:38:58  [mysql] 	Status change detected: stopped
14:39:04  [main] 	Deinitializing Modules
14:39:04  [main] 	Deinitializing Control Panel

18:09:20  [main] 	Initializing Control Panel
18:09:20  [main] 	Windows Version:   64-bit
18:09:20  [main] 	XAMPP Version: 7.3.9
18:09:20  [main] 	Control Panel Version: 3.2.4  [ Compiled: Jun 5th 2019 ]
18:09:20  [main] 	Running with Administrator rights - good!
18:09:20  [main] 	XAMPP Installation Directory: "c:\users\administrator\documents\github\teraonlineserver_shock_1732\web\"
18:09:20  [main] 	Checking for prerequisites
18:09:22  [main] 	All prerequisites found
18:09:22  [main] 	Initializing Modules
18:09:22  [main] 	The FileZilla module is disabled
18:09:22  [main] 	The Mercury module is disabled
18:09:22  [main] 	Starting Check-Timer
18:09:22  [main] 	Control Panel Ready
18:09:28  [Apache] 	Attempting to start Apache app...
18:09:28  [Apache] 	Status change detected: running
18:09:33  [Apache] 	Status change detected: stopped
18:09:33  [Apache] 	Error: Apache shutdown unexpectedly.
18:09:33  [Apache] 	This may be due to a blocked port, missing dependencies, 
18:09:33  [Apache] 	improper privileges, a crash, or a shutdown by another method.
18:09:33  [Apache] 	Press the Logs button to view error logs and check
18:09:33  [Apache] 	the Windows Event Viewer for more clues
18:09:33  [Apache] 	If you need more help, copy and post this
18:09:33  [Apache] 	entire log window on the forums
18:09:38  [mysql] 	Attempting to start MySQL app...
18:09:38  [mysql] 	Status change detected: running
18:09:58  [mysql] 	Status change detected: stopped
18:09:58  [mysql] 	Error: MySQL shutdown unexpectedly.
18:09:58  [mysql] 	This may be due to a blocked port, missing dependencies, 
18:09:58  [mysql] 	improper privileges, a crash, or a shutdown by another method.
18:09:58  [mysql] 	Press the Logs button to view error logs and check
18:09:58  [mysql] 	the Windows Event Viewer for more clues
18:09:58  [mysql] 	If you need more help, copy and post this
18:09:58  [mysql] 	entire log window on the forums
18:12:03  [Apache] 	Attempting to start Apache app...
18:12:03  [Apache] 	Status change detected: running
18:12:04  [Apache] 	Status change detected: stopped
18:12:04  [Apache] 	Error: Apache shutdown unexpectedly.
18:12:04  [Apache] 	This may be due to a blocked port, missing dependencies, 
18:12:04  [Apache] 	improper privileges, a crash, or a shutdown by another method.
18:12:04  [Apache] 	Press the Logs button to view error logs and check
18:12:04  [Apache] 	the Windows Event Viewer for more clues
18:12:04  [Apache] 	If you need more help, copy and post this
18:12:04  [Apache] 	entire log window on the forums
18:15:28  [Apache] 	Attempting to start Apache app...
18:15:28  [Apache] 	Status change detected: running
18:15:29  [Apache] 	Status change detected: stopped
18:15:29  [Apache] 	Error: Apache shutdown unexpectedly.
18:15:29  [Apache] 	This may be due to a blocked port, missing dependencies, 
18:15:29  [Apache] 	improper privileges, a crash, or a shutdown by another method.
18:15:29  [Apache] 	Press the Logs button to view error logs and check
18:15:29  [Apache] 	the Windows Event Viewer for more clues
18:15:29  [Apache] 	If you need more help, copy and post this
18:15:29  [Apache] 	entire log window on the forums
18:15:31  [mysql] 	Attempting to start MySQL app...
18:15:31  [mysql] 	Status change detected: running
18:15:32  [mysql] 	Status change detected: stopped
18:15:32  [mysql] 	Error: MySQL shutdown unexpectedly.
18:15:32  [mysql] 	This may be due to a blocked port, missing dependencies, 
18:15:32  [mysql] 	improper privileges, a crash, or a shutdown by another method.
18:15:32  [mysql] 	Press the Logs button to view error logs and check
18:15:32  [mysql] 	the Windows Event Viewer for more clues
18:15:32  [mysql] 	If you need more help, copy and post this
18:15:32  [mysql] 	entire log window on the forums
18:15:37  [main] 	Deinitializing Modules
18:15:37  [main] 	Deinitializing Control Panel

18:15:52  [main] 	Initializing Control Panel
18:15:52  [main] 	Windows Version:   64-bit
18:15:52  [main] 	XAMPP Version: 7.3.9
18:15:52  [main] 	Control Panel Version: 3.2.4  [ Compiled: Jun 5th 2019 ]
18:15:52  [main] 	Running with Administrator rights - good!
18:15:52  [main] 	XAMPP Installation Directory: "c:\users\administrator\documents\github\teraonlineserver_shock_1732\web\"
18:15:52  [main] 	Checking for prerequisites
18:15:53  [main] 	All prerequisites found
18:15:53  [main] 	Initializing Modules
18:15:53  [main] 	The FileZilla module is disabled
18:15:53  [main] 	The Mercury module is disabled
18:15:53  [main] 	Starting Check-Timer
18:15:53  [main] 	Control Panel Ready
18:15:54  [Apache] 	Attempting to start Apache app...
18:15:55  [Apache] 	Status change detected: running
18:15:56  [Apache] 	Status change detected: stopped
18:15:56  [Apache] 	Error: Apache shutdown unexpectedly.
18:15:56  [Apache] 	This may be due to a blocked port, missing dependencies, 
18:15:56  [Apache] 	improper privileges, a crash, or a shutdown by another method.
18:15:56  [Apache] 	Press the Logs button to view error logs and check
18:15:56  [Apache] 	the Windows Event Viewer for more clues
18:15:56  [Apache] 	If you need more help, copy and post this
18:15:56  [Apache] 	entire log window on the forums
18:15:57  [mysql] 	Attempting to start MySQL app...
18:15:57  [mysql] 	Status change detected: running
18:15:57  [mysql] 	Status change detected: stopped
18:15:57  [mysql] 	Error: MySQL shutdown unexpectedly.
18:15:57  [mysql] 	This may be due to a blocked port, missing dependencies, 
18:15:57  [mysql] 	improper privileges, a crash, or a shutdown by another method.
18:15:57  [mysql] 	Press the Logs button to view error logs and check
18:15:57  [mysql] 	the Windows Event Viewer for more clues
18:15:57  [mysql] 	If you need more help, copy and post this
18:15:57  [mysql] 	entire log window on the forums
18:16:27  [main] 	Deinitializing Modules
18:16:27  [main] 	Deinitializing Control Panel

18:16:48  [main] 	Initializing Control Panel
18:16:48  [main] 	Windows Version:   64-bit
18:16:48  [main] 	XAMPP Version: 7.3.9
18:16:48  [main] 	Control Panel Version: 3.2.4  [ Compiled: Jun 5th 2019 ]
18:16:48  [main] 	Running with Administrator rights - good!
18:16:48  [main] 	XAMPP Installation Directory: "c:\users\administrator\documents\github\teraonlineserver_shock_1732\web\"
18:16:48  [main] 	Checking for prerequisites
18:16:48  [main] 	All prerequisites found
18:16:48  [main] 	Initializing Modules
18:16:48  [main] 	The FileZilla module is disabled
18:16:48  [main] 	The Mercury module is disabled
18:16:48  [main] 	Starting Check-Timer
18:16:48  [main] 	Control Panel Ready
18:16:50  [Apache] 	Attempting to start Apache app...
18:16:50  [Apache] 	Status change detected: running
18:16:55  [mysql] 	Attempting to start MySQL app...
18:16:55  [mysql] 	Status change detected: running
18:33:57  [main] 	Deinitializing Modules
18:33:57  [main] 	Deinitializing Control Panel

18:35:57  [main] 	Initializing Control Panel
18:35:57  [main] 	Windows Version:   64-bit
18:35:57  [main] 	XAMPP Version: 7.3.9
18:35:57  [main] 	Control Panel Version: 3.2.4  [ Compiled: Jun 5th 2019 ]
18:35:57  [main] 	Running with Administrator rights - good!
18:35:57  [main] 	XAMPP Installation Directory: "c:\users\administrator\documents\github\teraonlineserver_shock_1732\web\"
18:35:58  [main] 	Checking for prerequisites
18:36:04  [main] 	All prerequisites found
18:36:04  [main] 	Initializing Modules
18:36:04  [main] 	The FileZilla module is disabled
18:36:04  [main] 	The Mercury module is disabled
18:36:04  [main] 	Starting Check-Timer
18:36:04  [main] 	Control Panel Ready
18:36:06  [Apache] 	Attempting to start Apache app...
18:36:06  [Apache] 	Status change detected: running
18:36:07  [mysql] 	Attempting to start MySQL app...
18:36:07  [mysql] 	Status change detected: running
18:43:43  [Apache] 	Attempting to stop Apache (PID: 4016)
18:43:43  [Apache] 	Attempting to stop Apache (PID: 2820)
18:43:43  [Apache] 	Status change detected: stopped
18:43:44  [Apache] 	Attempting to start Apache app...
18:43:44  [Apache] 	Status change detected: running
17:21:10  [Apache] 	Status change detected: stopped
17:21:10  [Apache] 	Error: Apache shutdown unexpectedly.
17:21:10  [Apache] 	This may be due to a blocked port, missing dependencies, 
17:21:10  [Apache] 	improper privileges, a crash, or a shutdown by another method.
17:21:10  [Apache] 	Press the Logs button to view error logs and check
17:21:10  [Apache] 	the Windows Event Viewer for more clues
17:21:10  [Apache] 	If you need more help, copy and post this
17:21:10  [Apache] 	entire log window on the forums
17:21:10  [mysql] 	Status change detected: stopped
17:21:10  [mysql] 	Error: MySQL shutdown unexpectedly.
17:21:10  [mysql] 	This may be due to a blocked port, missing dependencies, 
17:21:10  [mysql] 	improper privileges, a crash, or a shutdown by another method.
17:21:10  [mysql] 	Press the Logs button to view error logs and check
17:21:10  [mysql] 	the Windows Event Viewer for more clues
17:21:10  [mysql] 	If you need more help, copy and post this
17:21:10  [mysql] 	entire log window on the forums
17:21:11  [Apache] 	Status change detected: running
17:21:11  [mysql] 	Status change detected: running
17:23:57  [Apache] 	Status change detected: stopped
17:23:57  [Apache] 	Error: Apache shutdown unexpectedly.
17:23:57  [Apache] 	This may be due to a blocked port, missing dependencies, 
17:23:57  [Apache] 	improper privileges, a crash, or a shutdown by another method.
17:23:57  [Apache] 	Press the Logs button to view error logs and check
17:23:57  [Apache] 	the Windows Event Viewer for more clues
17:23:57  [Apache] 	If you need more help, copy and post this
17:23:57  [Apache] 	entire log window on the forums
17:23:57  [mysql] 	Status change detected: stopped
17:23:57  [mysql] 	Error: MySQL shutdown unexpectedly.
17:23:57  [mysql] 	This may be due to a blocked port, missing dependencies, 
17:23:57  [mysql] 	improper privileges, a crash, or a shutdown by another method.
17:23:57  [mysql] 	Press the Logs button to view error logs and check
17:23:57  [mysql] 	the Windows Event Viewer for more clues
17:23:57  [mysql] 	If you need more help, copy and post this
17:23:57  [mysql] 	entire log window on the forums
17:24:02  [Apache] 	Status change detected: running
17:24:02  [mysql] 	Status change detected: running
18:34:28  [Apache] 	Status change detected: stopped
18:34:28  [Apache] 	Error: Apache shutdown unexpectedly.
18:34:28  [Apache] 	This may be due to a blocked port, missing dependencies, 
18:34:28  [Apache] 	improper privileges, a crash, or a shutdown by another method.
18:34:28  [Apache] 	Press the Logs button to view error logs and check
18:34:28  [Apache] 	the Windows Event Viewer for more clues
18:34:28  [Apache] 	If you need more help, copy and post this
18:34:28  [Apache] 	entire log window on the forums
18:34:28  [mysql] 	Status change detected: stopped
18:34:28  [mysql] 	Error: MySQL shutdown unexpectedly.
18:34:28  [mysql] 	This may be due to a blocked port, missing dependencies, 
18:34:28  [mysql] 	improper privileges, a crash, or a shutdown by another method.
18:34:28  [mysql] 	Press the Logs button to view error logs and check
18:34:28  [mysql] 	the Windows Event Viewer for more clues
18:34:28  [mysql] 	If you need more help, copy and post this
18:34:28  [mysql] 	entire log window on the forums
18:34:28  [Apache] 	Status change detected: running
18:34:28  [mysql] 	Status change detected: running
18:39:33  [Apache] 	Status change detected: stopped
18:39:33  [Apache] 	Error: Apache shutdown unexpectedly.
18:39:33  [Apache] 	This may be due to a blocked port, missing dependencies, 
18:39:33  [Apache] 	improper privileges, a crash, or a shutdown by another method.
18:39:33  [Apache] 	Press the Logs button to view error logs and check
18:39:33  [Apache] 	the Windows Event Viewer for more clues
18:39:33  [Apache] 	If you need more help, copy and post this
18:39:33  [Apache] 	entire log window on the forums
18:39:33  [mysql] 	Status change detected: stopped
18:39:33  [mysql] 	Error: MySQL shutdown unexpectedly.
18:39:33  [mysql] 	This may be due to a blocked port, missing dependencies, 
18:39:33  [mysql] 	improper privileges, a crash, or a shutdown by another method.
18:39:33  [mysql] 	Press the Logs button to view error logs and check
18:39:33  [mysql] 	the Windows Event Viewer for more clues
18:39:33  [mysql] 	If you need more help, copy and post this
18:39:33  [mysql] 	entire log window on the forums
18:39:34  [Apache] 	Status change detected: running
18:39:34  [mysql] 	Status change detected: running
18:39:53  [Apache] 	Status change detected: stopped
18:39:53  [Apache] 	Error: Apache shutdown unexpectedly.
18:39:53  [Apache] 	This may be due to a blocked port, missing dependencies, 
18:39:53  [Apache] 	improper privileges, a crash, or a shutdown by another method.
18:39:53  [Apache] 	Press the Logs button to view error logs and check
18:39:53  [Apache] 	the Windows Event Viewer for more clues
18:39:53  [Apache] 	If you need more help, copy and post this
18:39:53  [Apache] 	entire log window on the forums
18:39:53  [mysql] 	Status change detected: stopped
18:39:53  [mysql] 	Error: MySQL shutdown unexpectedly.
18:39:53  [mysql] 	This may be due to a blocked port, missing dependencies, 
18:39:53  [mysql] 	improper privileges, a crash, or a shutdown by another method.
18:39:53  [mysql] 	Press the Logs button to view error logs and check
18:39:53  [mysql] 	the Windows Event Viewer for more clues
18:39:53  [mysql] 	If you need more help, copy and post this
18:39:53  [mysql] 	entire log window on the forums
18:39:54  [Apache] 	Status change detected: running
18:39:54  [mysql] 	Status change detected: running
18:49:44  [Apache] 	Status change detected: stopped
18:49:44  [Apache] 	Error: Apache shutdown unexpectedly.
18:49:44  [Apache] 	This may be due to a blocked port, missing dependencies, 
18:49:44  [Apache] 	improper privileges, a crash, or a shutdown by another method.
18:49:44  [Apache] 	Press the Logs button to view error logs and check
18:49:44  [Apache] 	the Windows Event Viewer for more clues
18:49:44  [Apache] 	If you need more help, copy and post this
18:49:44  [Apache] 	entire log window on the forums
18:49:44  [mysql] 	Status change detected: stopped
18:49:44  [mysql] 	Error: MySQL shutdown unexpectedly.
18:49:44  [mysql] 	This may be due to a blocked port, missing dependencies, 
18:49:44  [mysql] 	improper privileges, a crash, or a shutdown by another method.
18:49:44  [mysql] 	Press the Logs button to view error logs and check
18:49:44  [mysql] 	the Windows Event Viewer for more clues
18:49:44  [mysql] 	If you need more help, copy and post this
18:49:44  [mysql] 	entire log window on the forums
18:49:44  [Apache] 	Status change detected: running
18:49:44  [mysql] 	Status change detected: running
23:42:05  [Apache] 	Status change detected: stopped
23:42:05  [Apache] 	Error: Apache shutdown unexpectedly.
23:42:05  [Apache] 	This may be due to a blocked port, missing dependencies, 
23:42:05  [Apache] 	improper privileges, a crash, or a shutdown by another method.
23:42:05  [Apache] 	Press the Logs button to view error logs and check
23:42:05  [Apache] 	the Windows Event Viewer for more clues
23:42:05  [Apache] 	If you need more help, copy and post this
23:42:05  [Apache] 	entire log window on the forums
23:42:05  [mysql] 	Status change detected: stopped
23:42:05  [mysql] 	Error: MySQL shutdown unexpectedly.
23:42:05  [mysql] 	This may be due to a blocked port, missing dependencies, 
23:42:05  [mysql] 	improper privileges, a crash, or a shutdown by another method.
23:42:05  [mysql] 	Press the Logs button to view error logs and check
23:42:05  [mysql] 	the Windows Event Viewer for more clues
23:42:05  [mysql] 	If you need more help, copy and post this
23:42:05  [mysql] 	entire log window on the forums
23:42:10  [Apache] 	Status change detected: running
23:42:10  [mysql] 	Status change detected: running
00:28:42  [Apache] 	Status change detected: stopped
00:28:42  [Apache] 	Error: Apache shutdown unexpectedly.
00:28:42  [Apache] 	This may be due to a blocked port, missing dependencies, 
00:28:42  [Apache] 	improper privileges, a crash, or a shutdown by another method.
00:28:42  [Apache] 	Press the Logs button to view error logs and check
00:28:42  [Apache] 	the Windows Event Viewer for more clues
00:28:42  [Apache] 	If you need more help, copy and post this
00:28:42  [Apache] 	entire log window on the forums
00:28:42  [mysql] 	Status change detected: stopped
00:28:42  [mysql] 	Error: MySQL shutdown unexpectedly.
00:28:42  [mysql] 	This may be due to a blocked port, missing dependencies, 
00:28:42  [mysql] 	improper privileges, a crash, or a shutdown by another method.
00:28:42  [mysql] 	Press the Logs button to view error logs and check
00:28:42  [mysql] 	the Windows Event Viewer for more clues
00:28:42  [mysql] 	If you need more help, copy and post this
00:28:42  [mysql] 	entire log window on the forums
00:28:43  [Apache] 	Status change detected: running
00:28:43  [mysql] 	Status change detected: running
02:13:16  [Apache] 	Status change detected: stopped
02:13:16  [Apache] 	Error: Apache shutdown unexpectedly.
02:13:16  [Apache] 	This may be due to a blocked port, missing dependencies, 
02:13:16  [Apache] 	improper privileges, a crash, or a shutdown by another method.
02:13:16  [Apache] 	Press the Logs button to view error logs and check
02:13:16  [Apache] 	the Windows Event Viewer for more clues
02:13:16  [Apache] 	If you need more help, copy and post this
02:13:16  [Apache] 	entire log window on the forums
02:13:16  [mysql] 	Status change detected: stopped
02:13:16  [mysql] 	Error: MySQL shutdown unexpectedly.
02:13:16  [mysql] 	This may be due to a blocked port, missing dependencies, 
02:13:16  [mysql] 	improper privileges, a crash, or a shutdown by another method.
02:13:16  [mysql] 	Press the Logs button to view error logs and check
02:13:16  [mysql] 	the Windows Event Viewer for more clues
02:13:16  [mysql] 	If you need more help, copy and post this
02:13:16  [mysql] 	entire log window on the forums
02:13:16  [Apache] 	Status change detected: running
02:13:16  [mysql] 	Status change detected: running
02:48:43  [Apache] 	Status change detected: stopped
02:48:43  [Apache] 	Error: Apache shutdown unexpectedly.
02:48:43  [Apache] 	This may be due to a blocked port, missing dependencies, 
02:48:43  [Apache] 	improper privileges, a crash, or a shutdown by another method.
02:48:43  [Apache] 	Press the Logs button to view error logs and check
02:48:43  [Apache] 	the Windows Event Viewer for more clues
02:48:43  [Apache] 	If you need more help, copy and post this
02:48:43  [Apache] 	entire log window on the forums
02:48:43  [mysql] 	Status change detected: stopped
02:48:43  [mysql] 	Error: MySQL shutdown unexpectedly.
02:48:43  [mysql] 	This may be due to a blocked port, missing dependencies, 
02:48:43  [mysql] 	improper privileges, a crash, or a shutdown by another method.
02:48:43  [mysql] 	Press the Logs button to view error logs and check
02:48:43  [mysql] 	the Windows Event Viewer for more clues
02:48:43  [mysql] 	If you need more help, copy and post this
02:48:43  [mysql] 	entire log window on the forums
02:48:44  [Apache] 	Status change detected: running
02:48:44  [mysql] 	Status change detected: running
02:49:37  [Apache] 	Status change detected: stopped
02:49:37  [Apache] 	Error: Apache shutdown unexpectedly.
02:49:37  [Apache] 	This may be due to a blocked port, missing dependencies, 
02:49:37  [Apache] 	improper privileges, a crash, or a shutdown by another method.
02:49:37  [Apache] 	Press the Logs button to view error logs and check
02:49:37  [Apache] 	the Windows Event Viewer for more clues
02:49:37  [Apache] 	If you need more help, copy and post this
02:49:37  [Apache] 	entire log window on the forums
02:49:37  [mysql] 	Status change detected: stopped
02:49:37  [mysql] 	Error: MySQL shutdown unexpectedly.
02:49:37  [mysql] 	This may be due to a blocked port, missing dependencies, 
02:49:37  [mysql] 	improper privileges, a crash, or a shutdown by another method.
02:49:37  [mysql] 	Press the Logs button to view error logs and check
02:49:37  [mysql] 	the Windows Event Viewer for more clues
02:49:37  [mysql] 	If you need more help, copy and post this
02:49:37  [mysql] 	entire log window on the forums
02:49:42  [Apache] 	Status change detected: running
02:49:42  [mysql] 	Status change detected: running
02:50:16  [Apache] 	Status change detected: stopped
02:50:16  [Apache] 	Error: Apache shutdown unexpectedly.
02:50:16  [Apache] 	This may be due to a blocked port, missing dependencies, 
02:50:16  [Apache] 	improper privileges, a crash, or a shutdown by another method.
02:50:16  [Apache] 	Press the Logs button to view error logs and check
02:50:16  [Apache] 	the Windows Event Viewer for more clues
02:50:16  [Apache] 	If you need more help, copy and post this
02:50:16  [Apache] 	entire log window on the forums
02:50:16  [mysql] 	Status change detected: stopped
02:50:16  [mysql] 	Error: MySQL shutdown unexpectedly.
02:50:16  [mysql] 	This may be due to a blocked port, missing dependencies, 
02:50:16  [mysql] 	improper privileges, a crash, or a shutdown by another method.
02:50:16  [mysql] 	Press the Logs button to view error logs and check
02:50:16  [mysql] 	the Windows Event Viewer for more clues
02:50:16  [mysql] 	If you need more help, copy and post this
02:50:16  [mysql] 	entire log window on the forums
02:50:16  [Apache] 	Status change detected: running
02:50:16  [mysql] 	Status change detected: running
02:54:36  [main] 	Deinitializing Modules
02:54:36  [main] 	Deinitializing Control Panel

03:38:58  [main] 	Initializing Control Panel
03:38:58  [main] 	Windows Version:   64-bit
03:38:58  [main] 	XAMPP Version: 7.3.9
03:38:58  [main] 	Control Panel Version: 3.2.4  [ Compiled: Jun 5th 2019 ]
03:38:58  [main] 	Running with Administrator rights - good!
03:38:58  [main] 	XAMPP Installation Directory: "c:\users\administrator\documents\github\teraonlineserver_shock_1732\web\"
03:38:58  [main] 	Checking for prerequisites
03:39:01  [main] 	All prerequisites found
03:39:01  [main] 	Initializing Modules
03:39:01  [main] 	The FileZilla module is disabled
03:39:01  [main] 	The Mercury module is disabled
03:39:01  [main] 	Starting Check-Timer
03:39:01  [main] 	Control Panel Ready
03:39:15  [Apache] 	Attempting to start Apache app...
03:39:15  [Apache] 	Status change detected: running
03:39:16  [mysql] 	Attempting to start MySQL app...
03:39:16  [mysql] 	Status change detected: running
20:10:07  [main] 	Deinitializing Modules
20:10:07  [main] 	Deinitializing Control Panel

20:18:44  [main] 	Initializing Control Panel
20:18:44  [main] 	Windows Version:   64-bit
20:18:44  [main] 	XAMPP Version: 7.3.9
20:18:44  [main] 	Control Panel Version: 3.2.4  [ Compiled: Jun 5th 2019 ]
20:18:44  [main] 	Running with Administrator rights - good!
20:18:44  [main] 	XAMPP Installation Directory: "c:\users\administrator\documents\github\teraonlineserver_shock_1732\web\"
20:18:44  [main] 	Checking for prerequisites
20:18:47  [main] 	All prerequisites found
20:18:47  [main] 	Initializing Modules
20:18:47  [main] 	The FileZilla module is disabled
20:18:47  [main] 	The Mercury module is disabled
20:18:47  [main] 	Starting Check-Timer
20:18:47  [main] 	Control Panel Ready
20:18:53  [Apache] 	Attempting to start Apache app...
20:18:53  [Apache] 	Status change detected: running
20:18:54  [mysql] 	Attempting to start MySQL app...
20:18:54  [mysql] 	Status change detected: running
23:51:50  [main] 	Deinitializing Modules
23:51:50  [main] 	Deinitializing Control Panel

00:43:21  [main] 	Initializing Control Panel
00:43:21  [main] 	Windows Version:   64-bit
00:43:21  [main] 	XAMPP Version: 7.3.9
00:43:21  [main] 	Control Panel Version: 3.2.4  [ Compiled: Jun 5th 2019 ]
00:43:21  [main] 	Running with Administrator rights - good!
00:43:21  [main] 	XAMPP Installation Directory: "c:\users\administrator\documents\github\teraonlineserver_shock_1732\web\"
00:43:21  [main] 	Checking for prerequisites
00:43:22  [main] 	All prerequisites found
00:43:22  [main] 	Initializing Modules
00:43:22  [main] 	The FileZilla module is disabled
00:43:22  [main] 	The Mercury module is disabled
00:43:22  [main] 	Starting Check-Timer
00:43:22  [main] 	Control Panel Ready
00:43:24  [Apache] 	Attempting to start Apache app...
00:43:24  [Apache] 	Status change detected: running
00:43:24  [mysql] 	Attempting to start MySQL app...
00:43:25  [mysql] 	Status change detected: running
00:48:09  [main] 	Deinitializing Modules
00:48:09  [main] 	Deinitializing Control Panel

00:53:38  [main] 	Initializing Control Panel
00:53:38  [main] 	Windows Version:   64-bit
00:53:38  [main] 	XAMPP Version: 7.3.9
00:53:38  [main] 	Control Panel Version: 3.2.4  [ Compiled: Jun 5th 2019 ]
00:53:38  [main] 	Running with Administrator rights - good!
00:53:38  [main] 	XAMPP Installation Directory: "c:\users\administrator\documents\github\teraonlineserver_shock_1732\web\"
00:53:38  [main] 	Checking for prerequisites
00:53:40  [main] 	All prerequisites found
00:53:40  [main] 	Initializing Modules
00:53:40  [main] 	The FileZilla module is disabled
00:53:40  [main] 	The Mercury module is disabled
00:53:40  [main] 	Starting Check-Timer
00:53:40  [main] 	Control Panel Ready
00:53:41  [Apache] 	Attempting to start Apache app...
00:53:41  [Apache] 	Status change detected: running
00:53:42  [mysql] 	Attempting to start MySQL app...
00:53:43  [mysql] 	Status change detected: running
17:55:29  [Apache] 	Attempting to stop Apache (PID: 928)
17:55:29  [Apache] 	Attempting to stop Apache (PID: 1244)
17:55:29  [Apache] 	Status change detected: stopped
17:55:29  [mysql] 	Attempting to stop MySQL app...
17:55:29  [mysql] 	Status change detected: stopped
17:55:30  [Apache] 	Attempting to start Apache app...
17:55:30  [Apache] 	Status change detected: running
17:55:31  [mysql] 	Attempting to start MySQL app...
17:55:31  [mysql] 	Status change detected: running
17:58:25  [main] 	Executing "services.msc"
17:58:46  [Apache] 	Attempting to stop Apache (PID: 5648)
17:58:46  [Apache] 	Attempting to stop Apache (PID: 6780)
17:58:46  [Apache] 	Status change detected: stopped
17:58:47  [mysql] 	Attempting to stop MySQL app...
17:58:47  [mysql] 	Status change detected: stopped
17:58:48  [Apache] 	Attempting to start Apache app...
17:58:48  [Apache] 	Status change detected: running
17:58:49  [mysql] 	Attempting to start MySQL app...
17:58:49  [mysql] 	Status change detected: running
18:02:25  [Apache] 	Attempting to stop Apache (PID: 684)
18:02:25  [Apache] 	Attempting to stop Apache (PID: 4796)
18:02:25  [mysql] 	Attempting to stop MySQL app...
18:02:25  [Apache] 	Status change detected: stopped
18:02:25  [mysql] 	Status change detected: stopped
18:02:26  [Apache] 	Attempting to start Apache app...
18:02:26  [Apache] 	Status change detected: running
18:02:26  [mysql] 	Attempting to start MySQL app...
18:02:27  [mysql] 	Status change detected: running
18:04:33  [Apache] 	Attempting to stop Apache (PID: 3736)
18:04:33  [Apache] 	Attempting to stop Apache (PID: 2584)
18:04:34  [Apache] 	Status change detected: stopped
18:04:34  [mysql] 	Attempting to stop MySQL app...
18:04:34  [mysql] 	Status change detected: stopped
18:04:39  [Apache] 	Attempting to start Apache app...
18:04:39  [Apache] 	Status change detected: running
18:04:39  [mysql] 	Attempting to start MySQL app...
18:04:40  [mysql] 	Status change detected: running
18:11:38  [Apache] 	Attempting to stop Apache (PID: 384)
18:11:38  [Apache] 	Attempting to stop Apache (PID: 3452)
18:11:38  [Apache] 	Status change detected: stopped
18:11:39  [Apache] 	Attempting to start Apache app...
18:11:39  [Apache] 	Status change detected: running
18:14:59  [Apache] 	Attempting to stop Apache (PID: 4520)
18:14:59  [Apache] 	Attempting to stop Apache (PID: 6736)
18:14:59  [Apache] 	Status change detected: stopped
18:14:59  [Apache] 	Attempting to start Apache app...
18:15:00  [Apache] 	Status change detected: running
18:15:49  [Apache] 	Attempting to stop Apache (PID: 3756)
18:15:49  [Apache] 	Attempting to stop Apache (PID: 6028)
18:15:49  [Apache] 	Status change detected: stopped
18:15:50  [Apache] 	Attempting to start Apache app...
18:15:50  [Apache] 	Status change detected: running
